word,count
사랑과,46
다해,46
입고,46
하늘의,46
맴도는,46
느끼는,46
goes,46
그에게,46
곁에만,46
억지로,46
first,46
어딘가,46
못해요,46
드는,46
어디든,46
웃어봐,46
마시고,46
다가,46
뜻대로,46
나지만,46
상처는,46
기도,46
어깨,46
몰랐던,46
되길,46
그대란,46
꽃,46
얼굴에,46
아는데,46
고백을,46
가서,46
살다가,46
나만큼,46
지겨워,46
열고,46
준다면,46
않네요,46
모르지,46
Cry,46
ladies,46
control,46
춰,46
mister,46
Shawty,46
준비,45
입술은,45
슬퍼도,45
돌아서는,45
잔인한,45
어둠,45
했었지,45
자유를,45
볼수,45
힘에,45
결코,45
인연이,45
somebody,45
들리는,45
꿈속에서,45
woo,45
잊어요,45
이기적인,45
off,45
시작,45
기분이,45
지나가는,45
없겠지만,45
흘리고,45
몸짓,45
ring,45
사랑하긴,45
친구야,45
채워,45
있었던,45
너에게만,45
따라와,45
싶은걸,45
느낀,45
녹아,45
안해,45
습관처럼,45
바쁜,45
있네요,45
사랑스런,45
하늘로,45
가야,45
준비가,45
내일도,45
함께했던,45
fire,45
당당하게,45
줘도,45
않니,44
행복했어,44
앞에선,44
하늘도,44
이른,44
이유를,44
않지만,44
친구가,44
꿈속에,44
생각하고,44
인생을,44
때가,44
마냥,44
애타게,44
잘난,44
얼굴로,44
left,44
파도,44
Deep,44
죽는,44
만나는,44
걸요,44
수줍게,44
사소한,44
숨결,44
만났던,44
너인데,44
되나요,44
위를,44
굳게,44
마지막까지,44
위,44
가려,44
맡겨봐,44
잠들,44
너처럼,44
걸고,44
가버려,44
따뜻하게,44
전해,44
top,44
she,44
가슴속,44
Everything,44
싫어요,44
깊게,44
안된다고,44
fine,44
At,44
Jo,44
걱정하지마,43
외로움,43
아픔에,43
웃으면서,43
찾아가,43
drop,43
여잔,43
섹시한,43
된다고,43
그보다,43
지금부터,43
창가에,43
지켜줘,43
유난히,43
쓰고,43
적이,43
쌓인,43
전혀,43
없었지,43
수록,43
모르지만,43
흐르면,43
나같은,43
울,43
않던,43
하루라도,43
되니,43
설레이는,43
집으로,43
사라진,43
아름답게,43
헤어지지,43
아름답던,43
돼요,43
처음엔,43
반짝,43
채우고,43
돌아와요,43
와서,43
Roll,43
원했던,43
번씩,43
아파요,43
외쳐,43
스치는,43
바쁘게,43
따라서,43
보고싶은,43
충분해,43
걸어가,43
Stay,43
불러요,43
head,43
고민,43
hand,43
Mystery,43
IT,42
이유는,42
시절,42
That,42
or,42
지나가면,42
될거야,42
한번쯤은,42
말들,42
생각해도,42
함께해,42
알죠,42
라라라라라,42
흘리는,42
run,42
her,42
고인,42
노래해,42
wow,42
소중해,42
행복이,42
있어야,42
주문을,42
피해,42
주겠니,42
사랑해줘,42
필요한,42
정신,42
이해,42
한숨,42
머리에,42
벅찬,42
활짝,42
모르겠니,42
사랑보다,42
짙은,42
영화,42
잊었다고,42
싫다,42
care,42
울던,42
Stop,42
잊고서,42
보다가,42
slow,42
Candy,42
돌아보면,41
될까,41
머리를,41
소리를,41
소리로,41
MC,41
pain,41
첨부터,41
함께할,41
마음껏,41
기다리면,41
빨간,41
이내,41
생각하지,41
덜,41
보지만,41
너무너무,41
아파할,41
사랑인,41
네겐,41
불안한,41
헤어지고,41
Happy,41
서있는,41
안녕이란,41
기억들이,41
믿었던,41
주면,41
닮아,41
꿈에서,41
보이고,41
줄게요,41
불,41
Only,41
말할까,41
어른이,41
하나둘씩,41
그대만이,41
숨소리,41
shining,41
버릇처럼,41
오래된,41
s,41
너라서,41
심장에,41
Ring,41
큰일나,41
추억들,40
볼에,40
지워버려,40
were,40
쉬고,40
기다리던,40
쉬는,40
우리에게,40
화려한,40
음악,40
거예요,40
힘,40
Here,40
아니길,40
된다면,40
이름도,40
이것만,40
있었는데,40
blue,40
향해서,40
걸린,40
어머니,40
조그만,40
사랑해줘요,40
힘들지,40
걸려,40
Y,40
두려운,40
지독한,40
걷다,40
something,40
셋,40
아는지,40
않지,40
기억만,40
Heart,40
추억의,40
지쳐버린,40
해줘요,40
좋아서,40
솔직하게,40
머물고,40
Think,40
그려,40
욕심,40
볼래,40
뒷,40
할래,40
missing,40
굿바이,40
전화해,40
전할,40
미운,40
story,40
그사람,40
okay,40
미쳤어,40
운다,40
Dynamite,40
AIR,40
없는거야,39
다짐을,39
가슴도,39
일이야,39
기다리며,39
포기하지,39
메마른,39
기억하고,39
roll,39
days,39
you'll,39
내버려,39
사람들의,39
망설이지,39
그것이,39
어디선가,39
그것도,39
이름이,39
X,39
사랑하기에,39
느껴지는,39
완전히,39
리듬,39
가져,39
해준,39
조심스레,39
없도록,39
감은,39
묻지,39
마저,39
말했지,39
가득해,39
멈추고,39
살아있는,39
미워해,39
멈춰버린,39
외쳐봐,39
몇번씩,39
해주고,39
여행을,39
찾은,39
같지,39
들어가,39
눈앞에,39
운명,39
불러봐,39
들어와,39
만약,39
맞는,39
잘가,39
WANNA,39
이렇게라도,39
바래요,39
용기,39
후회가,39
가는지,39
사랑이라는,39
이러는,39
hear,39
기쁨,39
쥐고,39
너니까,39
소원을,39
남자로,39
sunshine,39
boom,39
쓴,39
같아도,39
심장,39
걱정마,39
matter,39
멈춘,39
Woo,39
fresh,39
돌아오는,38
사람에게,38
행복해야,38
걱정이,38
외로움에,38
웃음만,38
돌아가고,38
hit,38
ways,38
변해버린,38
간절한,38
흠뻑,38
사랑했다고,38
라고,38
기다려요,38
안의,38
피할,38
끝날,38
남아있는,38
꿈도,38
독한,38
어둠이,38
걱정은,38
얼굴도,38
살아온,38
해줄게,38
팔을,38
준비한,38
일부러,38
불러봐도,38
지,38
몸에,38
오히려,38
눈빛은,38
남잔,38
옆에서,38
포기,38
기쁜,38
아니잖아,38
수밖에,38
소리에,38
가지마라,38
사랑할거야,38
바라보던,38
거울을,38
즐겨봐,38
맞으며,38
거짓말처럼,38
안아줄,38
YOUR,38
추억들을,38
죽은,38
화가,38
세상과,38
욕심이,38
미친듯이,38
낼,38
god,38
알아줘,38
만남,38
Whenever,38
오늘부터,38
미소는,38
best,38
sad,38
노래는,38
혼자만,38
I’m,38
슈퍼맨,38
걸음을,38
Number,38
Wrong,38
알겠어,37
돌아서서,37
어찌,37
어설픈,37
쏟아지는,37
못한채,37
가니,37
이러지마,37
두고서,37
젊은,37
믿음,37
주위를,37
이거,37
일년이,37
없을거야,37
what's,37
주길,37
것들을,37
Right,37
나에게는,37
방,37
원하던,37
들었어,37
헤어지는,37
힙합,37
흔적,37
어리석은,37
눈가에,37
확,37
나라는,37
하하,37
늦지,37
주먹을,37
들,37
없겠니,37
힘들었던,37
g,37
못가,37
어제처럼,37
옷,37
그만해,37
옛,37
완벽한,37
주었던,37
비에,37
지금의,37
말들이,37
듣기,37
외롭지,37
하고픈,37
자기,37
Jump,37
Star,37
푹,37
거짓말을,37
말았어,37
low,37
부족해,37
외로워,37
지치고,37
피고,37
안되는데,37
볼까,37
걸을,37
않아서,37
될까봐,37
떠나자,37
play,37
돌아보지,37
오~,37
품에서,37
하잖아,37
마른,37
Noel,37
넘치는,37
밤의,37
너가,37
막아도,37
Melody,37
삼키고,37
매일밤,37
못하죠,37
있나봐,37
매일매일,37
Merry,37
누구를,36
늦었어,36
잊혀져,36
건가봐,36
할게,36
슬프지,36
엄마,36
chance,36
세월,36
여자로,36
흘리며,36
부드러운,36
인아,36
할거야,36
잠에서,36
그것,36
거리에서,36
그러나,36
되돌려,36
부족하지만,36
돌아가는,36
언제든,36
펴고,36
느껴요,36
기댈,36
질러봐,36
말투,36
mic,36
행복의,36
불안해,36
그리워도,36
돌아온,36
돌아서면,36
기억들을,36
곳이,36
쉬어,36
신경,36
건가,36
셀,36
oh~,36
생각도,36
놓칠,36
훨씬,36
속삭여,36
너와나,36
같았어,36
모르겠지만,36
떨어져,36
놓은,36
미련도,36
가볍게,36
밤새워,36
달콤해,36
사랑했기에,36
passion,36
밝게,36
떠나가도,36
슬프게,36
사랑하다,36
나이,36
삶이란,36
춤추는,36
달빛,36
저녁,36
첨,36
즐거운,36
지킬게,36
술잔을,36
미워할,36
전화기를,36
희망을,36
입가에,36
미워하는,36
태양처럼,36
나죠,36
난데,36
"Okay,",36
커피,36
가슴아,36
달콤,36
냉면,36
목을,35
인생에,35
시선을,35
감히,35
사랑하며,35
catch,35
아닌지,35
싫었어,35
달라진,35
아무일,35
그때가,35
네게로,35
도저히,35
찾아온,35
그는,35
까맣게,35
힘겹게,35
다가온,35
주던,35
이후로,35
너에게로,35
모진,35
보기,35
지고,35
흔들리지,35
노예,35
Give,35
들어줘,35
답답해,35
그렇다면,35
울기만,35
있을께,35
많고,35
별처럼,35
지워지지,35
Lover,35
당신과,35
물어,35
꽃을,35
신나는,35
막힌,35
반,35
눈과,35
빠르게,35
Radio,35
모두들,35
잊을수,35
불빛,35
말보다,35
갖지,35
여기까지,35
말해야,35
누군지,35
사람의,35
hu,35
붙잡아도,35
날려,35
바라보면서,35
관심,35
용서,35
담은,35
닿는,35
흘리지,35
잡아요,35
웃지,35
b,35
모르던,35
궁금해,35
천번을,35
맨,35
Try,35
부르네,35
전부인,35
코,35
완전,35
솔로,35
booty,35
아무렇지도,34
냉정하게,34
멀어져만,34
다정한,34
새벽,34
till,34
잘못,34
투명한,34
특별한,34
mad,34
소용,34
슬플,34
시선,34
찬란한,34
못했죠,34
훨훨,34
하필,34
않겠죠,34
갔어,34
일을,34
생각해봐,34
나에,34
믿는,34
영혼,34
가던,34
여긴,34
도무지,34
아무래도,34
남겨,34
누군가가,34
(날,34
않나요,34
looking,34
살어,34
왔던,34
d,34
사랑했어요,34
가벼운,34
자신있게,34
법,34
나랑,34
머리가,34
버리면,34
울어요,34
우리만의,34
들면,34
너없인,34
태어나도,34
물든,34
혼자라는,34
잊혀질,34
오고,34
계절이,34
입에,34
바라보면,34
갈래,34
밥,34
미소만,34
내마음,34
Sexy,34
세계로,34
낡은,34
줄은,34
스타일로,34
가슴만,34
있으니까,34
그럴수록,34
추억만,34
것보다,34
paradise,34
가슴엔,34
등,34
"you,",34
cha,34
부드럽게,34
남자도,34
잡아도,34
fallin',34
Choco,34
Issue,34
꿈꾸던,33
선,33
하늘만,33
어릴,33
남자들,33
잃어,33
위에서,33
닦아,33
현실에,33
그랬던,33
이곳에,33
얼굴은,33
시간들이,33
똑같이,33
stand,33
밟고,33
찾지마,33
모든것이,33
줄거야,33
하늘은,33
서글픈,33
느끼게,33
사랑했잖아,33
헤어져도,33
기다리지,33
나조차,33
보네,33
wrong,33
돌아오면,33
진실한,33
후회하지,33
짓고,33
머릴,33
가나,33
추고,33
잘해,33
부딪혀,33
아니라도,33
먼지,33
죽지,33
창문을,33
내일이면,33
하나를,33
날개,33
기억하니,33
wait,33
부터,33
붙잡을,33
웃으면,33
등을,33
맘속,33
미안,33
속이,33
하나밖에,33
이것,33
밤도,33
내맘은,33
써봐도,33
한데,33
안나,33
그리움만,33
발이,33
알어,33
남자니까,33
everytime,33
맞아,33
singing,33
오오오오,33
놈,33
Tic,33
나라서,33
radio,33
fireworks,33
하나씩,32
흘릴,32
아파와,32
잔인하게,32
고,32
진한,32
행여,32
친구들이,32
lonely,32
모자라,32
이리도,32
살던,32
오늘만은,32
자리를,32
비추는,32
보여도,32
소리없이,32
어쩔수,32
사랑하는지,32
Beautiful,32
있었죠,32
밖으로,32
체,32
잔을,32
멀어진,32
조차도,32
아쉬워,32
흐른,32
angel,32
눈빛과,32
바랄게,32
home,32
몰랐죠,32
할게요,32
지키지,32
떠나갔어,32
거꾸로,32
담배,32
거잖아,32
바다를,32
세상엔,32
뜬,32
와봐,32
속에도,32
l,32
부르면,32
올까봐,32
올까,32
얘긴,32
숨길,32
Check,32
변할,32
너없이,32
끝났어,32
머리는,32
OF,32
버틸,32
이름은,32
안을,32
기억해요,32
기다려도,32
차를,32
love),32
(내,32
잃어도,32
시간들을,32
사랑이여,32
똑바로,32
좁은,32
떠나가나요,32
뗄,32
놀러와,32
건데,32
걸었던,32
Want,32
anymore,32
둔,32
내고,32
gimme,32
노란,32
Clap,32
아리송해,32
헤어지자,32
Dancing,32
로꾸거,32
Lollipop,32
주륵,32
invisible,32
Dong,32
Tou,32
조금더,31
법을,31
붙잡지,31
I`m,31
그날이,31
부신,31
나은,31
어제는,31
힘차게,31
못했지,31
times,31
비처럼,31
얘기가,31
밤마다,31
기다림,31
오-,31
키스해,31
맞서,31
거짓,31
상처로,31
이해할,31
어느날,31
후에야,31
전불,31
보내지,31
떠나갈,31
품,31
진짜로,31
앞,31
첫번째,31
오래오래,31
복잡한,31
간직해,31
지켜봐,31
는,31
했었던,31
자리에서,31
이번엔,31
찾아요,31
짓는,31
멀어지고,31
이쯤에서,31
즐겨,31
잘못을,31
지키고,31
사랑했는지,31
시간의,31
tears,31
소녀,31
누워,31
꿈들을,31
불타는,31
새로,31
moving,31
들어요,31
보고싶다,31
잊혀진,31
넘쳐,31
같다고,31
사랑하겠어,31
기다리다,31
번쯤,31
남이,31
참아도,31
everynight,31
IN,31
그대뿐이죠,31
내게만,31
행복에,31
다가와서,31
Dream,31
입은,31
반해,31
못잊어,31
나니,31
세번째,31
넘어져도,31
운명처럼,31
손잡고,31
enough,31
정,31
아프다,31
믿었는데,31
흔드는,31
돌아오라고,31
allright,31
it’s,31
High,31
미안해서,31
떠나서,31
붉게,31
under,31
달리고,31
Suga,31
보내야만,30
만남이,30
되요,30
myself,30
잊는다,30
떠나니,30
간직하고,30
달리는,30
않았던,30
있겠지만,30
무너지는,30
언제까지라도,30
송이,30
미친듯,30
there's,30
끝나면,30
그날까지,30
사랑인가봐,30
하겠죠,30
한다는,30
생각하며,30
든,30
용기가,30
P,30
꿈의,30
했나요,30
사라지고,30
오늘만,30
없으니까,30
쉬게,30
소식,30
whole,30
기억할,30
mean,30
K,30
어쩌나,30
좋았어,30
바쳐,30
얼마,30
있을지,30
갈수,30
변해도,30
잘못된,30
똑,30
갇힌,30
dreams,30
다가와줘,30
말했던,30
번도,30
슬픔도,30
쓸쓸한,30
눈물과,30
혼자인,30
받지,30
외롭게,30
가지말라고,30
이러지,30
되잖아,30
당장,30
가세요,30
용서해줘,30
찾으려,30
마주친,30
힘들겠지만,30
계속해서,30
Still,30
듣는,30
나고,30
앓고,30
애가,30
노래로,30
아깝지,30
똑같애,30
나눈,30
그대죠,30
얼어붙은,30
아픔은,30
oh!,30
약속할게,30
달콤했던,30
말하죠,30
Will,30
서러워,30
